name,x,y,z,vx,vy,vz,epoch,reduc_epoch,part_idx
153201 (2000 WO107),-0.3670016341918365,-0.9258556714879091,0.002064306948468245,-0.004777656377055864,0.01564849950245789,0.001366793075947821,2459182.3469,0.01699999999254942,0
153201 (2000 WO107),-0.3670016341918365,-0.9258556714879091,0.002064306948468245,-0.004777656377055864,0.01564849950245789,0.001366793075947821,2459182.3469,0.01699999999254942,0
153201 (2000 WO107),-0.3669998664513974,-0.9258614614140496,0.002063801234951799,-0.004777696761409991,0.0156483966325599,0.001366793331565495,2459182.34727,0.017370000015944242,0
153201 (2000 WO107),-0.3669980986960162,-0.9258672513021281,0.002063295521340824,-0.004777737145015114,0.01564829376341245,0.001366793587119838,2459182.34764,0.017740000039339066,0
153201 (2000 WO107),-0.3669892119152125,-0.9258963566506305,0.002060753283810687,-0.004777940143153313,0.01564777664877585,0.001366794870838941,2459182.3495,0.019600000232458115,0
153201 (2000 WO107),-0.3669874440697744,-0.9259021463093373,0.00206024756962846,-0.004777980522245435,0.01564767378415149,0.001366795126011522,2459182.34987,0.019970000255852938,0
153201 (2000 WO107),-0.366985676209396,-0.9259079359299844,0.002059741855351655,-0.004778020900588928,0.01564757092027768,0.001366795381120754,2459182.35024,0.02034000027924776,0
153201 (2000 WO107),-0.3669821404438333,-0.9259195150570575,0.002058730426518744,-0.00477810165502994,0.01564736519478239,0.001366795891149161,2459182.35098,0.021080000326037407,0
153201 (2000 WO107),-0.3669750687334253,-0.9259426728545416,0.00205670756771759,-0.004778263154931068,0.01564695375279742,0.001366796910445712,2459182.35246,0.0225600004196167,0
153201 (2000 WO107),-0.3669733485518643,-0.9259483057390745,0.002056215520855507,-0.004778302436872343,0.01564685367415094,0.001366797158229375,2459182.35282,0.02292000036686659,0
153201 (2000 WO107),-0.3669715805723852,-0.9259540950562605,0.002055709805828803,-0.004778342809248802,0.01564675081626144,0.00136679741283346,2459182.35319,0.02329000039026141,0
153201 (2000 WO107),-0.3669698125779685,-0.9259598843353893,0.002055204090707919,-0.004778383180877112,0.01564664795912248,0.001366797667374179,2459182.35356,0.023660000413656235,0
153201 (2000 WO107),-0.3669662765465386,-0.9259714627722222,0.002054192660817369,-0.00477846392183892,0.01564644224722501,0.001366798176265195,2459182.3543,0.024399999994784594,0
153201 (2000 WO107),-0.3669645085073041,-0.925977251937202,0.002053686945412153,-0.004778504291223259,0.01564633939233724,0.001366798430615808,2459182.35467,0.024770000018179417,0
153201 (2000 WO107),-0.3669645085073041,-0.925977251937202,0.002053686945412153,-0.004778504291223259,0.01564633939233724,0.001366798430615808,2459182.35467,0.024770000018179417,0
153201 (2000 WO107),-0.3669609723840389,-0.9259888301529512,0.002052675514323268,-0.004778585027747891,0.01564613368481405,0.001366798939126908,2459182.35541,0.025510000064969063,0
153201 (2000 WO107),-0.3669574362010166,-0.9260004082165206,0.002051664082854428,-0.004778665761281516,0.0156459279802922,0.001366799447384498,2459182.35615,0.02625000011175871,0
153201 (2000 WO107),-0.3669556680871087,-0.9260061971912013,0.002051158366980806,-0.004778706126926574,0.01564582512915744,0.001366799701418223,2459182.35652,0.026620000135153532,0
153201 (2000 WO107),-0.3669521318144812,-0.9260177750264197,0.002050146934949877,-0.004778786855973897,0.01564561942913912,0.00136680020929552,2459182.35726,0.027360000181943178,0
153201 (2000 WO107),-0.3669503636557622,-0.9260235638869581,0.002049641218792571,-0.004778827219376269,0.01564551658025556,0.001366800463139091,2459182.35763,0.027730000205338,0
153201 (2000 WO107),-0.3669432908715587,-0.9260467189485324,0.002047618353228224,-0.004778988665510954,0.0156451051922273,0.001366801477879459,2459182.35911,0.029210000298917294,0
153201 (2000 WO107),-0.3669415226381774,-0.9260525076187823,0.002047112636603457,-0.004779029025176192,0.01564500234709673,0.001366801731406065,2459182.35948,0.029580000322312117,0
153201 (2000 WO107),-0.3669379861266096,-0.9260640848451465,0.002046101203070687,-0.004779109742265164,0.0156447966590868,0.001366802238269078,2459182.36022,0.030320000369101763,0
153201 (2000 WO107),-0.3669361700587854,-0.9260700298420702,0.002045581818672061,-0.004779151190377114,0.01564469103678939,0.001366802498451265,2459182.3606,0.030700000002980232,0
153201 (2000 WO107),-0.3669344017652639,-0.9260758183591047,0.002045076101667886,-0.00477919154703369,0.01564458819468083,0.001366802751722552,2459182.36097,0.031070000026375055,0
153201 (2000 WO107),-0.3669326334568105,-0.9260816068380877,0.00204457038456998,-0.004779231902943244,0.0156444853533228,0.001366803004930433,2459182.36134,0.03144000004976988,0
153201 (2000 WO107),-0.3669308651334322,-0.9260873952789981,0.002044064667380286,-0.004779272258105684,0.01564438251271566,0.001366803258074903,2459182.36171,0.0318100000731647,0
153201 (2000 WO107),-0.3669290967951225,-0.9260931836818578,0.00204355895009691,-0.00477931261252121,0.01564427967285905,0.001366803511155965,2459182.36208,0.032180000096559525,0
153201 (2000 WO107),-0.3669273284418754,-0.9260989720466881,0.002043053232718059,-0.004779352966190027,0.01564417683375259,0.001366803764173615,2459182.36245,0.03255000011995435,0
153201 (2000 WO107),-0.3669255600736975,-0.9261047603734682,0.002042547515245627,-0.004779393319112038,0.01564407399539665,0.001366804017127853,2459182.36282,0.03292000014334917,0
153201 (2000 WO107),-0.3669237916905957,-0.9261105486621768,0.002042041797681456,-0.004779433671287146,0.01564397115779162,0.001366804270018672,2459182.36319,0.033290000166743994,0
153201 (2000 WO107),-0.3669202548795954,-0.9261221251254664,0.002041030362270625,-0.004779514373397474,0.01564376548483275,0.001366804775610057,2459182.36393,0.03403000021353364,0
153201 (2000 WO107),-0.3669184864516974,-0.9261279133000478,0.002040524644423965,-0.004779554723332797,0.01564366264947892,0.001366805028310618,2459182.3643,0.03440000023692846,0
153201 (2000 WO107),-0.3669167180088766,-0.926133701436559,0.002040018926485715,-0.004779595072521436,0.01564355981487599,0.001366805280947756,2459182.36467,0.034770000260323286,0
153201 (2000 WO107),-0.3669149495511266,-0.9261394895350216,0.002039513208454033,-0.00477963542096359,0.01564345698102359,0.001366805533521467,2459182.36504,0.03514000028371811,0
153201 (2000 WO107),-0.3669131810784415,-0.9261452775954571,0.002039007490326927,-0.004779675768659464,0.01564335414792134,0.001366805786031751,2459182.36541,0.03551000030711293,0
153201 (2000 WO107),-0.3669114125908278,-0.9261510656178444,0.002038501772106537,-0.004779716115608959,0.01564325131556961,0.001366806038478608,2459182.36578,0.035880000330507755,0
153201 (2000 WO107),-0.3669096440882924,-0.9261568536021627,0.002037996053794508,-0.004779756461811982,0.01564314848396879,0.00136680629086203,2459182.36615,0.03625000035390258,0
153201 (2000 WO107),-0.3669079233691523,-0.9261624851167825,0.002037504003557703,-0.004779795716852637,0.0156430484323416,0.001366806536363346,2459182.36651,0.03661000030115247,0
153201 (2000 WO107),-0.3669061548371582,-0.9261682730260553,0.002036998285059656,-0.004779836061583493,0.01564294560222118,0.001366806788621616,2459182.36688,0.03698000032454729,0
153201 (2000 WO107),-0.3669043862902432,-0.9261740608972601,0.002036492566470268,-0.004779876405568035,0.01564284277285167,0.001366807040816451,2459182.36725,0.037350000347942114,0
153201 (2000 WO107),-0.3669026177284011,-0.926179848730418,0.002035986847787398,-0.004779916748806469,0.01564273994423268,0.001366807292947845,2459182.36762,0.03772000037133694,0
153201 (2000 WO107),-0.3669008491516256,-0.9261856365255507,0.002035481129009452,-0.004779957091298993,0.01564263711636384,0.0013668075450158,2459182.36799,0.03809000039473176,0
153201 (2000 WO107),-0.3668990805608668,-0.9261914242795503,0.002034975410408012,-0.004779997433023996,0.01564253428930039,0.001366807797020179,2459182.36836,0.03846000041812658,0
153201 (2000 WO107),-0.3668973119543568,-0.9261972119982033,0.002034469691477466,-0.004780037774021867,0.0156424314629395,0.001366808048961229,2459182.36873,0.038830000441521406,0
153201 (2000 WO107),-0.3668955433339763,-0.9262029996753572,0.00203396397275555,-0.004780078114249771,0.01564232863739051,0.001366808300838683,2459182.3691,0.03919999999925494,0
153201 (2000 WO107),-0.3668937746975026,-0.9262087873182858,0.002033458253606564,-0.004780118453758459,0.01564222581252418,0.001366808552652857,2459182.36947,0.039570000022649765,0
153201 (2000 WO107),-0.3668920060460969,-0.9262145749231905,0.002032952534362601,-0.004780158792521505,0.015642122988408,0.001366808804403579,2459182.36984,0.03994000004604459,0
153201 (2000 WO107),-0.3668902373797661,-0.9262203624900505,0.002032446815025455,-0.004780199130538816,0.01564202016504236,0.00136680905609085,2459182.37021,0.04031000006943941,0
153201 (2000 WO107),-0.3668884686985167,-0.9262261500188445,0.002031941095597118,-0.004780239467810299,0.01564191734242764,0.001366809307714665,2459182.37058,0.040680000092834234,0
153201 (2000 WO107),-0.3668867000023427,-0.9262319375095945,0.002031435376075747,-0.004780279804336154,0.01564181452056345,0.001366809559275026,2459182.37095,0.04105000011622906,0
153201 (2000 WO107),-0.3668849312912379,-0.9262377249623217,0.0020309296564593,-0.004780320140116583,0.01564171169944942,0.001366809810771929,2459182.37132,0.04142000013962388,0
153201 (2000 WO107),-0.3668795772636088,-0.9262552435074202,0.002029398828845099,-0.004780442233078405,0.01564140046171238,0.001366810571673109,2459182.37244,0.04254000028595328,0
153201 (2000 WO107),-0.3668778084924124,-0.926261030806925,0.002028893108856167,-0.00478048256585678,0.01564129764362116,0.001366810822914446,2459182.37281,0.042910000309348106,0
153201 (2000 WO107),-0.3668760397062865,-0.9262668180684084,0.00202838738877221,-0.004780522897889998,0.01564119482628011,0.001366811074092315,2459182.37318,0.04328000033274293,0
153201 (2000 WO107),-0.3668742709052378,-0.9262726052918495,0.002027881668595467,-0.004780563229177966,0.01564109200968959,0.001366811325206716,2459182.37355,0.04365000035613775,0
153201 (2000 WO107),-0.3668725020892733,-0.9262783924772275,0.002027375948327633,-0.004780603559720587,0.01564098919385,0.001366811576257644,2459182.37392,0.044020000379532576,0
153201 (2000 WO107),-0.3668654744841938,-0.9263013844313723,0.002025366734554775,-0.004780763784507832,0.01564058071673296,0.001366812573049095,2459182.37539,0.045490000396966934,0
153201 (2000 WO107),-0.3668637055940179,-0.926307171427594,0.002024861013823515,-0.004780804111345549,0.01564047790462543,0.001366812823784356,2459182.37576,0.04586000042036176,0
153201 (2000 WO107),-0.3668619366889212,-0.9263129583857751,0.002024355292999419,-0.004780844437438388,0.01564037509326845,0.001366813074456134,2459182.37613,0.04623000044375658,0
153201 (2000 WO107),-0.3668601677711336,-0.9263187452986223,0.00202384957272003,-0.004780884762735579,0.0156402722827916,0.001366813325064112,2459182.3765,0.046600000001490116,0
153201 (2000 WO107),-0.3668583988362027,-0.9263245321807025,0.002023343851712307,-0.004780925087338674,0.01564016947293609,0.001366813575608917,2459182.37687,0.04697000002488494,0
153201 (2000 WO107),-0.3668566298863519,-0.9263303190247429,0.002022838130611998,-0.004780965411197053,0.01564006666383114,0.001366813826090235,2459182.37724,0.04734000004827976,0
153201 (2000 WO107),-0.3668548609215748,-0.9263361058307654,0.002022332409417061,-0.004781005734310917,0.01563996385547636,0.001366814076508064,2459182.37761,0.047710000071674585,0
153201 (2000 WO107),-0.3668513229472693,-0.9263476793286729,0.002021320966751273,-0.00478108637830472,0.01563975824101884,0.001366814577153243,2459182.37835,0.04845000011846423,0
153201 (2000 WO107),-0.3668495539377413,-0.9263534660205581,0.002020815245280372,-0.004781126699184766,0.01563965543491611,0.001366814827380587,2459182.37872,0.048820000141859055,0
153201 (2000 WO107),-0.3668477849132882,-0.9263592526744266,0.002020309523715093,-0.00478116701932051,0.01563955262956355,0.001366815077544437,2459182.37909,0.04919000016525388,0
153201 (2000 WO107),-0.366844246819634,-0.9263708258680289,0.002019298080308718,-0.004781247657358717,0.01563934702111049,0.001366815577681633,2459182.37983,0.049930000212043524,0
153201 (2000 WO107),-0.3668424777504334,-0.9263766124077634,0.002018792358467624,-0.004781287975261285,0.01563924421800999,0.001366815827654977,2459182.3802,0.05030000023543835,0
153201 (2000 WO107),-0.3668407086663086,-0.9263823989094822,0.0020182866365323,-0.004781328292419768,0.01563914141565967,0.001366816077564817,2459182.38057,0.05067000025883317,0
153201 (2000 WO107),-0.3668389395672668,-0.9263881853731641,0.00201778091450449,-0.004781368608834067,0.01563903861405992,0.001366816327411148,2459182.38094,0.05104000028222799,0
153201 (2000 WO107),-0.3668371704533145,-0.9263939717987884,0.002017275192386086,-0.00478140892450409,0.01563893581321111,0.00136681657719397,2459182.38131,0.051410000305622816,0
153201 (2000 WO107),-0.3668336321806537,-0.9264055445359497,0.002016263747870178,-0.004781489553612114,0.01563873021376482,0.001366817076569079,2459182.38205,0.05215000035241246,0
153201 (2000 WO107),-0.3668318630219457,-0.9264113308474876,0.002015758025472722,-0.004781529867050221,0.01563862741516733,0.001366817326161363,2459182.38242,0.052520000375807285,0
153201 (2000 WO107),-0.3668300938483284,-0.926417117120969,0.002015252302984922,-0.004781570179744265,0.0156385246173208,0.00136681757569013,2459182.38279,0.05289000039920211,0
153201 (2000 WO107),-0.3668282768455413,-0.9264230597345493,0.00201473291275698,-0.004781611581153936,0.01563841904204338,0.001366817831896538,2459182.38317,0.05327000003308058,0
153201 (2000 WO107),-0.36682650764169,-0.9264288459309327,0.002014227190081966,-0.004781651892340213,0.01563831624571827,0.001366818081296549,2459182.38354,0.0536400000564754,0
153201 (2000 WO107),-0.3668229691892363,-0.9264404182096174,0.002013215744453285,-0.004781732512481707,0.01563811065531942,0.001366818579906002,2459182.38428,0.05438000010326505,0
153201 (2000 WO107),-0.3668211999406344,-0.9264462042919195,0.002012710021499817,-0.004781772821437033,0.01563800786124567,0.00136681882911544,2459182.38465,0.05475000012665987,0
153201 (2000 WO107),-0.3668194306771248,-0.9264519903361665,0.002012204298455855,-0.00478181312964862,0.01563790506792288,0.001366819078261351,2459182.38502,0.05512000015005469,0
153201 (2000 WO107),-0.3668176613987014,-0.9264577763423802,0.002011698575319756,-0.004781853437116667,0.01563780227535067,0.001366819327343729,2459182.38539,0.055490000173449516,0
153201 (2000 WO107),-0.3668158921053577,-0.926463562310582,0.002011192852089626,-0.004781893743841379,0.01563769948352867,0.001366819576362578,2459182.38576,0.05586000019684434,0
153201 (2000 WO107),-0.3668141227971007,-0.9264693482407511,0.002010687128767458,-0.00478193404982266,0.01563759669245724,0.001366819825317894,2459182.38613,0.05623000022023916,0
153201 (2000 WO107),-0.3668123534739371,-0.9264751341328664,0.002010181405354996,-0.004781974355060412,0.01563749390213679,0.001366820074209675,2459182.3865,0.056600000243633986,0
153201 (2000 WO107),-0.3668088147828654,-0.9264867058030214,0.002009169958252015,-0.004782054963306148,0.01563728832374727,0.001366820571802618,2459182.38724,0.05734000029042363,0
153201 (2000 WO107),-0.3668070454149578,-0.9264924915810618,0.002008664234561447,-0.004782095266314236,0.01563718553567821,0.001366820820503779,2459182.38761,0.057710000313818455,0
153201 (2000 WO107),-0.3668052760321447,-0.9264982773210495,0.002008158510780833,-0.004782135568579012,0.01563708274836012,0.001366821069141396,2459182.38798,0.05808000033721328,0
153201 (2000 WO107),-0.366803554456534,-0.9265039066520124,0.002007666455224556,-0.00478217478087198,0.01563698273981889,0.001366821310998035,2459182.38834,0.05844000028446317,0
153201 (2000 WO107),-0.3668000156171499,-0.9265154779439102,0.002006655007206576,-0.004782255381726503,0.01563677716889475,0.001366821807958975,2459182.38908,0.05918000033125281,0
153201 (2000 WO107),-0.3667982461750947,-0.9265212635328027,0.002006149283060599,-0.004782295681039237,0.01563667438455876,0.001366822056344119,2459182.38945,0.059550000354647636,0
153201 (2000 WO107),-0.3667964767181223,-0.9265270490836867,0.002005643558820892,-0.00478233597960922,0.01563657160097301,0.001366822304665711,2459182.38982,0.05992000037804246,0
153201 (2000 WO107),-0.3667947072462396,-0.9265328345965406,0.002005137834489345,-0.004782376277436359,0.01563646881813785,0.001366822552923749,2459182.39019,0.06029000040143728,0
153201 (2000 WO107),-0.3667929377594533,-0.9265386200713436,0.002004632110067754,-0.004782416574520556,0.01563636603605369,0.001366822801118229,2459182.39056,0.060660000424832106,0
153201 (2000 WO107),-0.3667893987433755,-0.926550190899592,0.002003620661584802,-0.004782497166410155,0.01563616047426635,0.001366823297316203,2459182.3913,0.061400000005960464,0
153201 (2000 WO107),-0.3667876292118542,-0.9265559762603298,0.00200311493688605,-0.004782537461266449,0.01563605769443363,0.001366823545320005,2459182.39167,0.06177000002935529,0
153201 (2000 WO107),-0.3667858596654239,-0.9265617615830389,0.00200260921209546,-0.004782577755380166,0.01563595491535153,0.001366823793260244,2459182.39204,0.06214000005275011,0
153201 (2000 WO107),-0.3667840901040915,-0.9265675468676987,0.002002103487214974,-0.00478261804875121,0.01563585213702043,0.001366824041136916,2459182.39241,0.06251000007614493,0
153201 (2000 WO107),-0.3667805509366952,-0.9265791173229564,0.002001092037177389,-0.004782698633266087,0.01563564658260971,0.001366824536699555,2459182.39315,0.06325000012293458,0
153201 (2000 WO107),-0.3667787813306319,-0.9265849024935549,0.002000586312019942,-0.004782738924410029,0.01563554380653009,0.001366824784385518,2459182.39352,0.0636200001463294,0
153201 (2000 WO107),-0.3667770117096675,-0.9265906876261047,0.002000080586772897,-0.00478277921481151,0.01563544103120148,0.001366825032007911,2459182.39389,0.06399000016972423,0
153201 (2000 WO107),-0.3667752420737958,-0.9265964727206282,0.001999574861434164,-0.004782819504470733,0.01563533825662349,0.001366825279566727,2459182.39426,0.06436000019311905,0
153201 (2000 WO107),-0.3667734245940462,-0.9266024141306672,0.001999055467643638,-0.004782860882275402,0.01563523270511437,0.001366825533750195,2459182.39464,0.0647400002926588,0
153201 (2000 WO107),-0.3667716549279513,-0.9266081991481315,0.001998549742117492,-0.004782901170430363,0.01563512993205756,0.001366825781180136,2459182.39501,0.06511000031605363,0
153201 (2000 WO107),-0.3667681155510488,-0.9266197690689615,0.001997538290792372,-0.004782981744513903,0.01563492438819621,0.001366826275849277,2459182.39575,0.06585000036284328,0
153201 (2000 WO107),-0.3667645761145225,-0.9266313388376901,0.001996526839101342,-0.004783062315629489,0.01563471884733742,0.00136682677026408,2459182.39649,0.06659000040963292,0
153201 (2000 WO107),-0.3667574970648382,-0.9266544779115609,0.001994503935259591,-0.004783223448907734,0.01563430777475712,0.001366827758330303,2459182.39797,0.06807000003755093,0
153201 (2000 WO107),-0.3667557750953636,-0.926660106250828,0.001994011876657996,-0.004783262641749391,0.01563420778580546,0.001366827998517221,2459182.39833,0.0684300004504621,0
153201 (2000 WO107),-0.3667540052828497,-0.9266658908817828,0.001993506150857429,-0.004783302922455074,0.01563410502036433,0.001366828245312682,2459182.3987,0.06880000000819564,0
153201 (2000 WO107),-0.3667469258748499,-0.9266890290544938,0.00199148324419632,-0.004783464038065489,0.01563369396558908,0.001366829231859755,2459182.40018,0.07028000010177493,0
153201 (2000 WO107),-0.3667398462284077,-0.9267121666188527,0.001989460336075854,-0.004783625141814311,0.01563328292282453,0.00136683021738912,2459182.40166,0.07176000019535422,0
153201 (2000 WO107),-0.3667380762795458,-0.9267179509148787,0.001988954608818767,-0.004783665415898467,0.01563318016401027,0.00136683046361243,2459182.40203,0.07213000021874905,0
153201 (2000 WO107),-0.3667363063157761,-0.9267237351729055,0.001988448881468796,-0.004783705689241691,0.01563307740594632,0.001366830709772126,2459182.4024,0.07250000024214387,0
153201 (2000 WO107),-0.3667345363371055,-0.9267295193929121,0.001987943154027734,-0.004783745961843882,0.01563297464863305,0.001366830955868204,2459182.40277,0.07287000026553869,0
153201 (2000 WO107),-0.3667327663435406,-0.9267353035748772,0.001987437426497522,-0.00478378623370495,0.01563287189207084,0.00136683120190066,2459182.40314,0.07324000028893352,0
153201 (2000 WO107),-0.3667292263117033,-0.9267468718247696,0.00198642597116213,-0.004783866775204519,0.01563266638119813,0.001366831693774708,2459182.40388,0.07398000033572316,0
153201 (2000 WO107),-0.3667274562734314,-0.9267526558926974,0.00198592024335705,-0.004783907044843126,0.01563256362688762,0.001366831939616297,2459182.40425,0.07435000035911798,0
153201 (2000 WO107),-0.3667256862202664,-0.926758439922585,0.00198541451546292,-0.004783947313740823,0.0156324608733282,0.001366832185394256,2459182.40462,0.07472000038251281,0
153201 (2000 WO107),-0.366723916152202,-0.9267642239144539,0.001984908787477798,-0.004783987581897808,0.01563235812051947,0.001366832431108586,2459182.40499,0.07509000040590763,0
153201 (2000 WO107),-0.366722146069232,-0.9267700078683255,0.001984403059399891,-0.004784027849314287,0.01563225536846107,0.001366832676759288,2459182.40536,0.07546000042930245,0
153201 (2000 WO107),-0.3667203281325466,-0.9267759480995814,0.001983883663436215,-0.00478406920422581,0.01563214984021016,0.001366832928982701,2459182.40574,0.07584000006318092,0
153201 (2000 WO107),-0.3667185580193767,-0.9267817319763898,0.001983377935174133,-0.004784109470141122,0.01563204708967346,0.001366833174504415,2459182.40611,0.07621000008657575,0
153201 (2000 WO107),-0.3667167878913084,-0.9267875158151806,0.001982872206821158,-0.004784149735315938,0.01563194433988747,0.001366833419962493,2459182.40648,0.07658000010997057,0
153201 (2000 WO107),-0.3667132475904913,-0.9267990833786679,0.001981860749846765,-0.004784230263444002,0.01563173884256842,0.00136683391068773,2459182.40722,0.07732000015676022,0
153201 (2000 WO107),-0.3667114774175321,-0.9268048671040546,0.001981355021164984,-0.004784270526402157,0.0156316360950231,0.001366834155954915,2459182.40759,0.07769000018015504,0
153201 (2000 WO107),-0.3667097550730928,-0.9268104944750489,0.001980862960826372,-0.004784309700454743,0.01563153612517681,0.001366834394532127,2459182.40795,0.07805000012740493,0
